nodeid,shapeid,x,y
26427,4349,-84.2250525,30.4066031
26428,4350,-84.2253783,30.4074331
26429,4350,-84.2254992,30.4074946
26430,4351,-84.2251879,30.4082106
26431,4351,-84.2250825,30.4080435
26432,4351,-84.2250706,30.4080252
26433,4351,-84.2250521,30.4079946
26434,4352,-84.2243397,30.4077437
26435,4352,-84.2243391,30.4077244
26436,4352,-84.2243365,30.4076479
26437,4353,-84.2243685,30.4060911
26438,4353,-84.2243489,30.4061932
26439,4354,-84.2242968,30.4058344
26440,4354,-84.2243218,30.4057241
26441,4355,-84.2250123,30.4071864
26442,4355,-84.2250763,30.4072088
26443,4356,-84.2257619,30.406234
26444,4356,-84.2257847,30.4063564
26445,4357,-84.2247815,30.4079005
26446,4357,-84.2248264,30.4080102
26447,4358,-84.2243752,30.4082788
26448,4358,-84.2243738,30.4082276
26449,4359,-84.2245892,30.4075475
26450,4359,-84.2245018,30.4075709
26451,4360,-84.2248956,30.4065896
26452,4360,-84.2248687,30.4065993
26453,4361,-84.2252255,30.4067007
26454,4361,-84.2251148,30.4067241
26455,4362,-84.2248636,30.4067033
26456,4362,-84.224885,30.4067349
26457,4362,-84.2250377,30.4066839
26458,4362,-84.2249921,30.4066186
26459,4363,-84.2243391,30.4077244
26460,4363,-84.2242956,30.4077476
26461,4363,-84.224294,30.4077528
26462,4363,-84.2242956,30.407806
26463,4363,-84.2243001,30.4078122
26464,4363,-84.2243088,30.4078186
26465,4363,-84.2243203,30.4078227
26466,4363,-84.2243337,30.4078222
26467,4364,-84.224801,30.4062201
26468,4364,-84.224737,30.406309
26469,4365,-84.2248737,30.4054611
26470,4365,-84.224956,30.40548
26471,4365,-84.2250285,30.4053203
26472,4365,-84.2246944,30.4051514
26473,4365,-84.2246208,30.4054268
26474,4365,-84.2246831,30.4054385
26475,4366,-84.224335,30.4079897
26476,4366,-84.2243324,30.4080997
26477,4367,-84.225267,30.4072218
26478,4367,-84.2250953,30.407173
26479,4368,-84.2252241,30.4076223
26480,4368,-84.2253323,30.4076986
26481,4369,-84.2261078,30.4062525
26482,4369,-84.2259243,30.4063197
26483,4369,-84.2258102,30.406345
26484,4369,-84.2257847,30.4063564
26485,4369,-84.2257006,30.4063931
26486,4369,-84.2256305,30.4064254
26487,4370,-84.2247045,30.4061472
26488,4370,-84.2246524,30.4062687
26489,4371,-84.2240735,30.4074445
26490,4371,-84.2240857,30.4074463
26491,4371,-84.2240721,30.4075647
26492,4371,-84.2240364,30.4075625
26493,4372,-84.2250038,30.4069455
26494,4372,-84.224936,30.4069453
26495,4373,-84.2241472,30.4062872
26496,4373,-84.2241358,30.4063317
26497,4374,-84.2244137,30.4065309
26498,4374,-84.2244012,30.4065705
26499,4375,-84.224745,30.4070744
26500,4375,-84.2247014,30.4070595
26501,4376,-84.2243236,30.4063086
26502,4376,-84.2243169,30.4063595
26503,4377,-84.2249515,30.4071478
26504,4377,-84.2248965,30.4071255
26505,4378,-84.2242783,30.4065018
26506,4378,-84.2242676,30.406545
26507,4379,-84.2245343,30.4065657
26508,4379,-84.2245106,30.4066058
26509,4380,-84.2246373,30.406643
26510,4380,-84.2246084,30.4066688
26511,4381,-84.2242715,30.407541
26512,4381,-84.224288,30.4075416
26513,4381,-84.2242901,30.4074714
26514,4382,-84.2240151,30.4075132
26515,4382,-84.2240159,30.407496
26516,4383,-84.2247678,30.4068358
26517,4383,-84.2247202,30.4068462
26518,4384,-84.2247863,30.4064879
26519,4384,-84.224746,30.4065237
26520,4385,-84.2246437,30.4072535
26521,4385,-84.2246354,30.4072593
26522,4385,-84.2245859,30.4072161
26523,4385,-84.2246284,30.4071764
26524,4385,-84.2246684,30.4071392
26525,4385,-84.2247239,30.4071766
26526,4385,-84.2247089,30.4071904
26527,4386,-84.2244791,30.4075137
26528,4386,-84.2244617,30.4074578
26529,4387,-84.2246602,30.4063774
26530,4387,-84.2246213,30.4064404
26531,4388,-84.2249239,30.4066366
26532,4388,-84.2248749,30.4066586
26533,4389,-84.2246541,30.4071957
26534,4389,-84.2246284,30.4071764
26535,4389,-84.2246208,30.4071699
26536,4390,-84.224569,30.4072515
26537,4390,-84.2245484,30.4072242
26538,4391,-84.2246224,30.4074648
26539,4391,-84.2245898,30.407415
26540,4392,-84.2241502,30.4075209
26541,4392,-84.2241527,30.4074867
26542,4393,-84.224162,30.4073137
26543,4393,-84.2241628,30.4072805
26544,4394,-84.2244456,30.4063294
26545,4394,-84.2244335,30.4063843
26546,4395,-84.2247756,30.4069518
26547,4395,-84.2247356,30.4069507
26548,4396,-84.2242886,30.4073302
26549,4396,-84.2242889,30.4072848
26550,4397,-84.224723,30.4067266
26551,4397,-84.2246784,30.406749
26552,4398,-84.2244215,30.4073175
26553,4398,-84.2244079,30.4072767
26554,4399,-84.2249874,30.4067973
26555,4399,-84.2249473,30.4068049
26556,4400,-84.2221797,30.409596
26557,4400,-84.2221967,30.4096858
26558,4400,-84.2222068,30.4097385
26559,4401,-84.2228389,30.4103262
26560,4401,-84.2229557,30.4103248
26561,4402,-84.2225283,30.4095888
26562,4402,-84.2225362,30.4096494
26563,4403,-84.2216379,30.409667
26564,4403,-84.2216381,30.4097219
26565,4404,-84.2217145,30.4096286
26566,4404,-84.2217131,30.4097212
26567,4404,-84.2217132,30.4097765
26568,4405,-84.2228617,30.4098717
26569,4405,-84.2229576,30.4098668
26570,4406,-84.2225596,30.410184
26571,4406,-84.2225296,30.4101837
26572,4407,-84.22124,30.4108658
26573,4407,-84.2211985,30.4108707
26574,4408,-84.2219254,30.4104704
26575,4408,-84.222005,30.410459
26576,4409,-84.2219477,30.4106669
26577,4409,-84.2220319,30.4106579
26578,4410,-84.2212094,30.4106386
26579,4410,-84.2211653,30.4106421
26580,4411,-84.2226937,30.4094865
26581,4411,-84.2227216,30.4096251
26582,4411,-84.2227329,30.4096849
26583,4412,-84.2228326,30.4099893
26584,4412,-84.2229571,30.4099871
26585,4413,-84.2228312,30.4106515
26586,4413,-84.2229543,30.410651
26587,4414,-84.2211549,30.4102263
26588,4414,-84.2211057,30.4102304
26589,4415,-84.2219211,30.4105517
26590,4415,-84.2220159,30.41054
26591,4416,-84.2228634,30.4107387
26592,4416,-84.222954,30.4107389
26593,4417,-84.2227808,30.4098891
26594,4417,-84.2227484,30.409883
26595,4418,-84.2219637,30.4107997
26596,4418,-84.2220497,30.4107896
26597,4419,-84.2225818,30.4105205
26598,4419,-84.2225271,30.4105214
26599,4420,-84.2228651,30.4102074
26600,4420,-84.2229562,30.4102068
26601,4421,-84.2226025,30.4104095
26602,4421,-84.2225279,30.4104104
26603,4422,-84.2211767,30.4105329
26604,4422,-84.2211499,30.4105353
26605,4423,-84.2212116,30.4107376
26606,4423,-84.2211797,30.4107414
26607,4424,-84.2228551,30.4104287
26608,4424,-84.2229553,30.4104289
26609,4425,-84.2225929,30.4095492
26610,4425,-84.2226103,30.4096395
26611,4425,-84.2226223,30.4096999
26612,4426,-84.2231628,30.4095156
26613,4426,-84.2231684,30.4095695
26614,4426,-84.2231753,30.4096262
26615,4427,-84.2227796,30.4095299
26616,4427,-84.2227963,30.4096169
26617,4428,-84.2211789,30.4102878
26618,4428,-84.2211147,30.4102927
26619,4429,-84.2225928,30.4099433
26620,4429,-84.2225315,30.4099431
26621,4430,-84.2211682,30.4103888
26622,4430,-84.2211291,30.4103918
26623,4431,-84.2225728,30.4098607
26624,4431,-84.2225321,30.409861
26625,4432,-84.2228512,30.410542
26626,4432,-84.2229548,30.4105423
26627,4433,-84.2211386,30.4100938
26628,4433,-84.2210863,30.410096
26629,4434,-84.22255,30.4107433
26630,4434,-84.2225254,30.4107446
26631,4435,-84.2219032,30.4102574
26632,4435,-84.2219764,30.4102505
26633,4436,-84.2232343,30.4094708
26634,4436,-84.2232454,30.4095625
26635,4436,-84.223253,30.4096162
26636,4437,-84.2232666,30.409305
26637,4437,-84.2233102,30.4093014
26638,4437,-84.2233117,30.4090178
26639,4437,-84.2230018,30.4090562
26640,4437,-84.2230462,30.4093718
26641,4437,-84.2230893,30.4093669
26642,4438,-84.2217547,30.4102314
26643,4438,-84.221697,30.4102392
26644,4439,-84.2221148,30.409633
26645,4439,-84.2221291,30.4096928
26646,4440,-84.2225952,30.4105992
26647,4440,-84.2225265,30.4106001
26648,4441,-84.2219296,30.4103287
26649,4441,-84.2219866,30.4103243
26650,4442,-84.2211201,30.4099725
26651,4442,-84.2210686,30.4099739
26652,4443,-84.2214749,30.4103991
26653,4443,-84.2215663,30.41039
26654,4444,-84.2209435,30.4107783
26655,4444,-84.221026,30.4107754
26656,4445,-84.2216829,30.4105987
26657,4445,-84.2215947,30.4106047
26658,4446,-84.2214279,30.410074
26659,4446,-84.2215234,30.4100657
26660,4447,-84.221655,30.4103812
26661,4447,-84.2215663,30.41039
26662,4448,-84.2217279,30.4108076
26663,4448,-84.2216226,30.4108157
26664,4449,-84.2215176,30.4108114
26665,4449,-84.2216204,30.4107994
26666,4450,-84.2214845,30.4105117
26667,4450,-84.2215812,30.410503
26668,4451,-84.2214726,30.4106237
26669,4451,-84.2215956,30.4106117
26670,4452,-84.2208458,30.4099949
26671,4452,-84.2209171,30.4099867
26672,4453,-84.221418,30.4103059
26673,4453,-84.2215531,30.4102903
26674,4454,-84.2216759,30.4107081
26675,4454,-84.2216094,30.4107162
26676,4455,-84.2209044,30.4103109
26677,4455,-84.2209612,30.4103064
26678,4456,-84.2214236,30.4100447
26679,4456,-84.2214191,30.4100213
26680,4456,-84.2212594,30.4100383
26681,4457,-84.2214006,30.4105459
26682,4457,-84.2213792,30.410539
26683,4458,-84.2216663,30.4104858
26684,4458,-84.2215803,30.4104964
26685,4459,-84.2212767,30.4104565
26686,4459,-84.2214054,30.4104424
26687,4460,-84.2213443,30.4101111
26688,4460,-84.2213148,30.4101134
26689,4461,-84.221284,30.4101316
26690,4461,-84.2212842,30.4101398
26691,4461,-84.2214384,30.4101239
26692,4461,-84.221433,30.4101096
26693,4462,-84.2212724,30.4103706
26694,4462,-84.2214682,30.4103449
26695,4462,-84.2214695,30.4103652
26696,4463,-84.2209784,30.4108787
26697,4463,-84.2210394,30.4108728
26698,4464,-84.2209484,30.4106983
26699,4464,-84.2210142,30.4106899
26700,4465,-84.2213846,30.4104326
26701,4465,-84.2213229,30.410421
26702,4466,-84.220876,30.4101457
26703,4466,-84.2209382,30.4101395
26704,4467,-84.2214911,30.4107354
26705,4467,-84.2216103,30.4107233
26706,4468,-84.2216175,30.410268
26707,4468,-84.2215506,30.4102715
26708,4469,-84.221371,30.4099168
26709,4469,-84.2215022,30.4099058
26710,4470,-84.2214162,30.4101903
26711,4470,-84.2215378,30.4101745
26712,4471,-84.2202736,30.4101042
26713,4471,-84.2202549,30.4101473
26714,4472,-84.219811,30.4099216
26715,4472,-84.2198289,30.4098959
26716,4472,-84.2197624,30.4098752
26717,4472,-84.219713,30.4099792
26718,4473,-84.2195658,30.4099079
26719,4473,-84.2195998,30.409823
26720,4473,-84.2196626,30.4098427
26721,4473,-84.2196485,30.4098716
26722,4474,-84.2190506,30.4094606
26723,4474,-84.219051,30.4094853
26724,4475,-84.2197352,30.4096742
26725,4475,-84.2196921,30.409771
26726,4475,-84.2197666,30.4097999
26727,4475,-84.2197823,30.4097698
26728,4476,-84.2194826,30.4098051
26729,4476,-84.2194941,30.4097758
26730,4476,-84.2194428,30.4097571
26731,4476,-84.2193953,30.4098534
26732,4477,-84.2204967,30.4107079
26733,4477,-84.2197731,30.4107867
26734,4477,-84.2195969,30.410806
26735,4477,-84.2195606,30.4107703
26736,4477,-84.2196545,30.4105529
26737,4477,-84.2196702,30.4105606
26738,4478,-84.2188985,30.4102403
26739,4478,-84.2188515,30.4103821
26740,4479,-84.2206923,30.4102421
26741,4479,-84.220688,30.4102128
26742,4479,-84.2205665,30.4102244
26743,4479,-84.2205679,30.4102547
26744,4480,-84.2189028,30.4103586
26745,4480,-84.2188976,30.4104004
26746,4480,-84.2188515,30.4103821
26747,4480,-84.2187748,30.4103516
26748,4480,-84.2187859,30.4103092
26749,4481,-84.2203707,30.4100683
26750,4481,-84.220419,30.4100972
26751,4481,-84.2204297,30.4101111
26752,4481,-84.2204418,30.4101444
26753,4481,-84.2204672,30.4103285
26754,4481,-84.2203758,30.4103027
26755,4482,-84.2190111,30.4102811
26756,4482,-84.2190339,30.4102875
26757,4483,-84.2194074,30.4095394
26758,4483,-84.2193622,30.4096531
26759,4483,-84.2194459,30.4096828
26760,4483,-84.2194561,30.4096604
26761,4484,-84.2190183,30.4103944
26762,4484,-84.2190081,30.4104395
26763,4484,-84.2189518,30.4104164
26764,4484,-84.2189572,30.4104063
26765,4484,-84.2189719,30.4103785
26766,4485,-84.2207256,30.4103863
26767,4485,-84.2207355,30.4104303
26768,4485,-84.2205678,30.410415
26769,4485,-84.2205533,30.4103193
26770,4485,-84.2205761,30.4103194
26771,4486,-84.2190339,30.4102875
26772,4486,-84.2189786,30.4104095
26773,4486,-84.2189572,30.4104063
26774,4487,-84.2188816,30.4102345
26775,4487,-84.2188985,30.4102403
26776,4488,-84.2187168,30.410293
26777,4488,-84.2186889,30.4102846
26778,4488,-84.2187023,30.4101203
26779,4488,-84.2187651,30.4101397
26780,4489,-84.2202692,30.4099211
26781,4489,-84.2202559,30.4099633
26782,4489,-84.2200569,30.4098936
26783,4489,-84.2200907,30.4098177
26784,4490,-84.2203036,30.4098469
26785,4490,-84.220258,30.4098447
26786,4491,-84.2189911,30.4094134
26787,4491,-84.2189679,30.4095351
26788,4491,-84.2188673,30.4095175
26789,4491,-84.2188732,30.4094945
26790,4492,-84.2206032,30.4101589
26791,4492,-84.2205072,30.4101659
26792,4493,-84.2198889,30.4108642
26793,4493,-84.2197886,30.4108744
26794,4493,-84.2197731,30.4107867
26795,4493,-84.2198423,30.4106223
26796,4493,-84.2198184,30.4106174
26797,4494,-84.2205718,30.4102859
26798,4494,-84.2205241,30.4102879
26799,4495,-84.2205892,30.4100474
26800,4495,-84.2204921,30.4100571
26801,4496,-84.2191965,30.4093762
26802,4496,-84.2192441,30.4093917
26803,4496,-84.219169,30.4095906
26804,4496,-84.2190988,30.4095665
26805,4497,-84.2195187,30.4098168
26806,4497,-84.2195452,30.4097526
26807,4498,-84.2197168,30.4094869
26808,4498,-84.2197373,30.409446
26809,4499,-84.2198412,30.4099319
26810,4499,-84.2198752,30.4098612
26811,4500,-84.2195553,30.4100632
26812,4500,-84.2195301,30.4101207
26813,4501,-84.2200052,30.4099749
26814,4501,-84.220031,30.4099125
26815,4502,-84.2199197,30.4098139
26816,4502,-84.2198998,30.4098694
26817,4503,-84.2196825,30.4098835
26818,4503,-84.2197136,30.4098081
26819,4504,-84.220365,30.4099015
26820,4504,-84.2204757,30.4099386
26821,4505,-84.2198068,30.4097771
26822,4505,-84.2197881,30.4098326
26823,4506,-84.2203266,30.4100531
26824,4506,-84.2203469,30.410018
26825,4507,-84.2192242,30.4099677
26826,4507,-84.2192093,30.4100132
26827,4508,-84.220218,30.4096406
26828,4508,-84.2202433,30.4096169
26829,4509,-84.2193571,30.4100228
26830,4509,-84.2193396,30.4100593
26831,4510,-84.2196785,30.4101248
26832,4510,-84.2196614,30.4101647
26833,4511,-84.2200338,30.4095879
26834,4511,-84.2200522,30.4095524
26835,4512,-84.2198535,30.4102036
26836,4512,-84.2198439,30.410227
26837,4513,-84.2198585,30.4095267
26838,4513,-84.2198788,30.4094938
26839,4514,-84.2191433,30.4092976
26840,4514,-84.2191593,30.4092643
26841,4515,-84.2189035,30.4092519
26842,4515,-84.2189132,30.4092157
26843,4516,-84.2195971,30.4097026
26844,4516,-84.2195708,30.409761
26845,4517,-84.219056,30.4095573
26846,4517,-84.2190434,30.4095969
26847,4518,-84.2193484,30.4097719
26848,4518,-84.2193828,30.4096991
26849,4519,-84.2188291,30.4094861
26850,4519,-84.2188216,30.4095551
26851,4520,-84.2194846,30.4096699
26852,4520,-84.2194628,30.4097255
26853,4521,-84.2195199,30.4094245
26854,4521,-84.2195365,30.4093782
26855,4522,-84.2197486,30.4104547
26856,4522,-84.2197975,30.4103546
26857,4522,-84.2198274,30.4102936
26858,4523,-84.2195311,30.4106778
26859,4523,-84.2194958,30.410757
26860,4524,-84.2192978,30.410502
26861,4524,-84.2192585,30.4106006
26862,4525,-84.2189399,30.4103689
26863,4525,-84.2189196,30.4104357
26864,4526,-84.2187665,30.4103042
26865,4526,-84.2187546,30.4103783
26866,4527,-84.219389,30.4105899
26867,4527,-84.2193599,30.4106636
26868,4528,-84.2190608,30.4104098
26869,4528,-84.2190374,30.4104848
26870,4529,-84.2191778,30.4104495
26871,4529,-84.2191448,30.4105396
26872,4530,-84.2195576,30.4109233
26873,4530,-84.2196278,30.4108648
26874,4531,-84.2194489,30.4108398
26875,4531,-84.2195204,30.4107747
26876,4532,-84.2207111,30.4109096
26877,4532,-84.2206144,30.4109195
26878,4533,-84.2196902,30.4110378
26879,4533,-84.2197573,30.410989
26880,4534,-84.2206667,30.4108304
26881,4534,-84.2206024,30.4108363
26882,4535,-84.2192091,30.4106783
26883,4535,-84.2192759,30.4106099
26884,4536,-84.2206826,30.4107168
26885,4536,-84.220586,30.4107233
26886,4537,-84.2193425,30.4107586
26887,4537,-84.2193998,30.410691
26888,4538,-84.2202598,30.4110294
26889,4538,-84.2202675,30.4110891
26890,4539,-84.2199487,30.4110366
26891,4539,-84.2199734,30.4111189
26892,4539,-84.219986,30.4111938
26893,4540,-84.2201775,30.4109908
26894,4540,-84.2201979,30.4110962
26895,4540,-84.2202086,30.4111655
26896,4541,-84.2192339,30.4110163
26897,4541,-84.2192142,30.4110421
26898,4542,-84.2190285,30.4108852
26899,4542,-84.2190139,30.4109064
26900,4543,-84.2200461,30.4110588
26901,4543,-84.220061,30.4111101
26902,4544,-84.2193302,30.4110861
26903,4544,-84.2193016,30.4111115
26904,4545,-84.2203983,30.4110031
26905,4545,-84.2204076,30.4110749
26906,4545,-84.2204166,30.4111379
26907,4546,-84.2194419,30.4111901
26908,4546,-84.21941,30.4112151
26909,4547,-84.2204791,30.4110263
26910,4547,-84.2204849,30.4110669
26911,4548,-84.2191272,30.4109448
26912,4548,-84.2191116,30.4109682
26913,4549,-84.220094,30.4116659
26914,4549,-84.2201835,30.4116372
26915,4550,-84.2230447,30.4111751
26916,4550,-84.2232995,30.4111751
26917,4550,-84.223297,30.4111016
26918,4550,-84.2232941,30.4110271
26919,4550,-84.2230824,30.4110253
26920,4550,-84.2230206,30.4110248
26921,4550,-84.2230179,30.4110734
26922,4551,-84.2230179,30.4110734
26923,4551,-84.222954,30.4110743
26924,4552,-84.2208096,30.4116114
26925,4552,-84.2207982,30.4115397
26926,4553,-84.2199909,30.4115356
26927,4553,-84.2201125,30.4114857
26928,4554,-84.2230447,30.4111751
26929,4554,-84.2229567,30.411176
26930,4555,-84.2208223,30.4114527
26931,4555,-84.2208358,30.4115354
26932,4556,-84.2230824,30.4110253
26933,4556,-84.2230811,30.4109916
26934,4557,-84.2210798,30.4117174
26935,4557,-84.2211204,30.411715
26936,4557,-84.2210949,30.4115452
26937,4557,-84.2209769,30.4115568
26938,4557,-84.2209806,30.411597
26939,4558,-84.2233796,30.4111044
26940,4558,-84.223297,30.4111016
26941,4558,-84.2232805,30.411102
26942,4559,-84.2202476,30.4115248
26943,4559,-84.2202674,30.4116063
26944,4560,-84.2205737,30.4114794
26945,4560,-84.2205864,30.4115636
26946,4561,-84.220699,30.4114701
26947,4561,-84.2207124,30.4115494
26948,4562,-84.2207853,30.4116148
26949,4562,-84.2207703,30.4116193
26950,4562,-84.2207636,30.4115878
26951,4562,-84.2206845,30.4115915
26952,4562,-84.2207167,30.4118274
26953,4562,-84.2207457,30.411824
26954,4563,-84.2209452,30.411601
26955,4563,-84.2209374,30.4115239
26956,4564,-84.2204407,30.4115109
26957,4564,-84.2204552,30.4115785
26958,4565,-84.2218758,30.4110816
26959,4565,-84.2218727,30.4110501
26960,4566,-84.2225229,30.4110569
26961,4566,-84.2225177,30.4109946
26962,4567,-84.2221867,30.4113249
26963,4567,-84.2221955,30.4113951
26964,4568,-84.2226896,30.4112911
26965,4568,-84.2226975,30.4113641
26966,4569,-84.2222334,30.4110768
26967,4569,-84.2222281,30.4110139
26968,4570,-84.2221363,30.411083
26969,4570,-84.222129,30.411024
26970,4571,-84.2223188,30.411288
26971,4571,-84.2223247,30.4113851
26972,4572,-84.2225619,30.4112711
26973,4572,-84.2225714,30.4113706
26974,4573,-84.2228102,30.4110259
26975,4573,-84.2228101,30.4109883
26976,4574,-84.2223956,30.4110645
26977,4574,-84.2223892,30.4110026
26978,4575,-84.2224106,30.4112736
26979,4575,-84.2224146,30.4113786
26980,4576,-84.2219732,30.411108
26981,4576,-84.2219648,30.4110407
26982,4577,-84.2220543,30.4113122
26983,4577,-84.2220749,30.4114074
26984,4578,-84.222802,30.4112875
26985,4578,-84.2228048,30.4113611
26986,4579,-84.2219333,30.4113511
26987,4579,-84.221944,30.4114207
26988,4580,-84.2226663,30.4110426
26989,4580,-84.2226653,30.4109906
26990,4581,-84.2350385,30.411318
26991,4581,-84.2351416,30.4111636
26992,4581,-84.2351952,30.4110942
26993,4581,-84.2352703,30.4110479
26994,4581,-84.2354395,30.4109729
26995,4582,-84.2354521,30.4108012
26996,4582,-84.2353064,30.410726
26997,4582,-84.2351936,30.4106481
26998,4582,-84.235139,30.4105904
26999,4582,-84.235055,30.4104691
27000,4583,-84.2350232,30.4029616
27001,4583,-84.2351069,30.4027927
27002,4583,-84.2351737,30.4027247
27003,4583,-84.2352732,30.402647
27004,4583,-84.2353779,30.4026032
27005,4584,-84.2336012,30.3925643
27006,4584,-84.233261,30.3926309
27007,4584,-84.2328035,30.3927152
27008,4584,-84.2322552,30.3928127
27009,4584,-84.2318622,30.3928629
27010,4584,-84.2316336,30.392875
27011,4584,-84.2315444,30.3928791
27012,4584,-84.2314279,30.3928844
27013,4584,-84.2312788,30.3928807
27014,4584,-84.2309802,30.3928721
27015,4584,-84.2306052,30.3928415
27016,4584,-84.2303488,30.3927953
27017,4584,-84.2300195,30.3927225
27018,4584,-84.2298984,30.392741
27019,4585,-84.2305929,30.4119175
27020,4585,-84.23003,30.4120883
27021,4585,-84.2296372,30.4121978
27022,4585,-84.2293126,30.4122462
27023,4585,-84.2287136,30.412266
27024,4585,-84.2262868,30.41226
27025,4585,-84.2256601,30.4122412
27026,4585,-84.2251276,30.412147
27027,4585,-84.2237398,30.411877
27028,4585,-84.2236529,30.4118601
27029,4585,-84.2234576,30.4118314
27030,4585,-84.2233695,30.4118239
27031,4585,-84.2231103,30.4118018
27032,4585,-84.2228755,30.4117949
27033,4585,-84.22256,30.411815
27034,4585,-84.2224168,30.4118292
27035,4585,-84.2221061,30.4118604
27036,4585,-84.2212655,30.4119427
27037,4585,-84.2202796,30.4120439
27038,4585,-84.2198279,30.412091
27039,4585,-84.2190795,30.4121126
27040,4585,-84.2184278,30.4121097
27041,4586,-84.2306574,30.4120364
27042,4586,-84.2309051,30.41195
27043,4586,-84.2313286,30.4118032
27044,4586,-84.231776,30.4116456
27045,4586,-84.2323313,30.4114722
27046,4586,-84.2326775,30.4113646
27047,4586,-84.2331046,30.4112469
27048,4586,-84.2336271,30.4110673
27049,4586,-84.2339904,30.4109626
27050,4586,-84.2342446,30.4109422
27051,4586,-84.2344238,30.4109448
27052,4586,-84.2346779,30.4109484
27053,4586,-84.2348199,30.4109544
27054,4586,-84.2350424,30.4109663
27055,4587,-84.2264818,30.4019048
27056,4587,-84.2264795,30.4018867
27057,4587,-84.2265961,30.4018734
27058,4587,-84.2266163,30.4020344
27059,4587,-84.2266176,30.4020446
27060,4587,-84.2265578,30.4020518
27061,4587,-84.2265569,30.4020448
27062,4587,-84.2265562,30.4020384
27063,4588,-84.2161932,30.3940977
27064,4588,-84.2161757,30.3940873
27065,4588,-84.2161476,30.3940838
27066,4588,-84.2161234,30.3940873
27067,4588,-84.2160926,30.3941046
27068,4588,-84.2160886,30.3941289
27069,4588,-84.2160939,30.3941521
27070,4588,-84.2161114,30.394174
27071,4588,-84.2161272,30.3941743
27072,4588,-84.2161405,30.3941745
27073,4588,-84.2161838,30.3941544
27074,4588,-84.2161985,30.3941359
27075,4588,-84.2161999,30.3941162
27076,4588,-84.2161932,30.3940977
27077,4589,-84.2161272,30.3941743
27078,4589,-84.2161395,30.3942006
27079,4589,-84.2161664,30.3942145
27080,4589,-84.2161943,30.3942237
27081,4590,-84.2163408,30.3939894
27082,4590,-84.2163431,30.3940076
27083,4590,-84.2163525,30.394024
27084,4590,-84.2163678,30.3940366
27085,4590,-84.2163873,30.394044
27086,4590,-84.2164166,30.3940439
27087,4590,-84.216436,30.3940364
27088,4590,-84.2164512,30.3940237
27089,4590,-84.2164604,30.3940072
27090,4590,-84.2164627,30.3939898
27091,4590,-84.2164578,30.393972
27092,4590,-84.2164461,30.3939567
27093,4590,-84.2164291,30.3939458
27094,4590,-84.2164149,30.3939414
27095,4590,-84.2163937,30.3939406
27096,4590,-84.2163735,30.3939462
27097,4590,-84.2163567,30.3939573
27098,4590,-84.2163453,30.3939727
27099,4590,-84.2163408,30.3939894
27100,4591,-84.2158435,30.3942278
27101,4591,-84.2159087,30.3939657
27102,4592,-84.2160689,30.3939962
27103,4592,-84.2161006,30.3938444
27104,4592,-84.2161248,30.3938536
27105,4592,-84.2161566,30.3938679
27106,4592,-84.2161865,30.3938895
27107,4592,-84.2162237,30.3939212
27108,4592,-84.2162559,30.3939408
27109,4592,-84.2162978,30.3939508
27110,4592,-84.2163567,30.3939573
27111,4593,-84.2160034,30.3939814
27112,4593,-84.2160429,30.3938119
27113,4593,-84.2160447,30.3937948
27114,4593,-84.2160402,30.3937749
27115,4593,-84.2160339,30.3937554
27116,4593,-84.2160195,30.3937373
27117,4593,-84.216002,30.3937269
27118,4593,-84.2159705,30.3937177
27119,4594,-84.2160886,30.3941289
27120,4594,-84.2160765,30.3940919
27121,4594,-84.2160711,30.3940665
27122,4594,-84.2160738,30.394041
27123,4594,-84.2160849,30.3940001
27124,4595,-84.2339836,30.3865569
27125,4595,-84.2339668,30.3865673
27126,4595,-84.2339313,30.3865771
27127,4595,-84.2339044,30.3865817
27128,4595,-84.2338595,30.3865823
27129,4595,-84.2337851,30.38658
27130,4595,-84.2336925,30.3865738
27131,4595,-84.2336563,30.3865696
27132,4595,-84.2336476,30.3865731
27133,4595,-84.2336382,30.3865731
27134,4595,-84.2336275,30.386569
27135,4595,-84.2336194,30.3865632
27136,4595,-84.2336121,30.3865534
27137,4595,-84.2335953,30.386525
27138,4595,-84.2335698,30.3864892
27139,4595,-84.2335423,30.3864562
27140,4595,-84.2335209,30.3864348
27141,4595,-84.2335034,30.3864273
27142,4595,-84.2334605,30.3864117
27143,4595,-84.233372,30.3863937
27144,4595,-84.2328812,30.3863041
27145,4595,-84.2328624,30.3863087
27146,4595,-84.2328436,30.386311
27147,4595,-84.2328155,30.3863122
27148,4595,-84.232792,30.386311
27149,4595,-84.2327477,30.3863069
27150,4595,-84.2327021,30.3862954
27151,4595,-84.232686,30.3862885
27152,4595,-84.2326767,30.3862821
27153,4595,-84.2326606,30.3862705
27154,4595,-84.2326478,30.3862607
27155,4595,-84.231357,30.3860218
27156,4595,-84.2311183,30.3859756
27157,4595,-84.2306482,30.3858835
27158,4596,-84.2323646,30.3814863
27159,4596,-84.2327277,30.3811084
27160,4596,-84.2328564,30.3810321
27161,4596,-84.2329288,30.3810159
27162,4596,-84.2329852,30.3810205
27163,4596,-84.2331702,30.381083
27164,4596,-84.2332526,30.3810764
27165,4596,-84.2333982,30.3810054
27166,4596,-84.2334806,30.3809653
27167,4596,-84.2337067,30.3808979
27168,4596,-84.2339481,30.3808632
27169,4596,-84.2340224,30.380845
